epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
570,1629.87,0.2031,0.18544,0.94162,1,0.99836,0.995,0.9148,0.4309,0.39451,0.98128,0.000512898,0.000512898,0.000512898
571,1632.73,0.22139,0.18577,0.95839,1,0.99604,0.995,0.92336,0.43997,0.41377,0.94827,0.000512545,0.000512545,0.000512545
572,1635.6,0.20837,0.19702,0.93603,1,0.99417,0.995,0.90668,0.46442,0.38828,0.94437,0.000512191,0.000512191,0.000512191
573,1638.47,0.21094,0.18742,0.95405,0.95357,1,0.9918,0.90806,0.48465,0.41757,0.95896,0.000511838,0.000511838,0.000511838
574,1641.33,0.18078,0.16358,0.94464,0.95979,0.9947,0.9918,0.91248,0.45174,0.44155,0.96089,0.000511485,0.000511485,0.000511485
575,1644.2,0.2175,0.17464,0.97396,1,0.99761,0.995,0.88089,0.44273,0.50541,0.993,0.000511131,0.000511131,0.000511131
576,1647.06,0.19014,0.16927,0.9595,0.95471,1,0.9886,0.85524,0.54081,0.46856,1.14707,0.000510778,0.000510778,0.000510778
577,1649.91,0.20144,0.17646,0.93423,0.95747,1,0.9786,0.83942,0.53017,0.49706,1.12877,0.000510424,0.000510424,0.000510424
578,1652.76,0.18516,0.16602,0.93628,0.95696,1,0.9702,0.84287,0.51528,0.47375,1.09571,0.000510071,0.000510071,0.000510071
579,1655.63,0.19687,0.20834,0.94725,0.95869,1,0.967,0.86222,0.53438,0.44053,1.11123,0.000509717,0.000509717,0.000509717
580,1658.49,0.19063,0.16053,0.97004,0.95953,1,0.967,0.86192,0.55078,0.42732,1.13843,0.000509364,0.000509364,0.000509364
581,1661.37,0.21155,0.18388,0.98032,0.95791,1,0.987,0.87228,0.56369,0.41243,1.14855,0.000509011,0.000509011,0.000509011
582,1664.23,0.20397,0.15768,0.93333,0.99739,1,0.995,0.91858,0.54032,0.39026,1.08192,0.000508657,0.000508657,0.000508657
583,1667.13,0.16114,0.14739,0.93657,0.99741,1,0.995,0.94192,0.47629,0.3301,1.00842,0.000508304,0.000508304,0.000508304
584,1669.99,0.20169,0.16702,0.93266,0.99702,1,0.995,0.94459,0.43726,0.28441,0.96481,0.00050795,0.00050795,0.00050795
585,1672.84,0.18081,0.17356,0.95678,0.99761,1,0.995,0.94645,0.42825,0.27339,0.98902,0.000507597,0.000507597,0.000507597
586,1675.71,0.19857,0.15943,0.95315,0.99776,1,0.995,0.93174,0.45383,0.27965,1.07324,0.000507243,0.000507243,0.000507243
587,1678.58,0.21301,0.16854,0.96437,0.99781,1,0.995,0.94047,0.47196,0.30338,1.13909,0.00050689,0.00050689,0.00050689
588,1681.44,0.19921,0.17214,0.94715,0.99787,1,0.995,0.92986,0.48507,0.32534,1.16919,0.000506537,0.000506537,0.000506537
589,1684.28,0.18643,0.15888,0.95068,0.9978,1,0.995,0.9248,0.48112,0.33957,1.15214,0.000506183,0.000506183,0.000506183
590,1687.13,0.2259,0.16591,0.97873,0.99787,1,0.995,0.91548,0.44654,0.34855,1.0631,0.00050583,0.00050583,0.00050583
591,1690.01,0.19706,0.18021,0.93725,0.99814,1,0.995,0.92357,0.45104,0.35084,1.05069,0.000505476,0.000505476,0.000505476
592,1692.87,0.20178,0.18375,0.9636,0.998,1,0.995,0.90873,0.482,0.38379,1.07659,0.000505123,0.000505123,0.000505123
593,1695.75,0.21636,0.19046,0.99076,1,0.99031,0.995,0.90367,0.51925,0.43142,1.10994,0.000504769,0.000504769,0.000504769
594,1698.61,0.21637,0.1824,0.97218,1,0.98558,0.995,0.8946,0.54512,0.45352,1.14754,0.000504416,0.000504416,0.000504416
595,1701.48,0.18368,0.16502,0.94308,1,0.94188,0.99192,0.87373,0.57122,0.46829,1.19348,0.000504063,0.000504063,0.000504063
596,1704.35,0.19098,0.16855,0.94515,0.99516,1,0.995,0.83235,0.64672,0.48372,1.30362,0.000503709,0.000503709,0.000503709
597,1707.23,0.21337,0.19059,0.98518,0.99812,1,0.995,0.84674,0.67669,0.46639,1.334,0.000503356,0.000503356,0.000503356
598,1710.08,0.20402,0.17923,0.9447,1,1,0.995,0.85692,0.64621,0.43519,1.28806,0.000503002,0.000503002,0.000503002
599,1712.95,0.1799,0.16424,0.93947,0.99765,1,0.995,0.88759,0.58433,0.42523,1.17852,0.000502649,0.000502649,0.000502649
600,1715.84,0.21282,0.19535,0.97364,0.99767,1,0.995,0.90342,0.53061,0.40682,1.0819,0.000502295,0.000502295,0.000502295
601,1718.71,0.21326,0.164,0.95632,1,1,0.995,0.9098,0.53014,0.41276,1.09853,0.000501942,0.000501942,0.000501942
602,1721.57,0.1989,0.1782,0.95045,1,1,0.995,0.90685,0.54065,0.39979,1.12625,0.000501589,0.000501589,0.000501589
603,1724.44,0.21132,0.18164,0.95145,0.99627,1,0.995,0.91046,0.52067,0.37362,1.09489,0.000501235,0.000501235,0.000501235
604,1727.3,0.19402,0.16278,0.96127,0.99292,1,0.995,0.91203,0.48712,0.33461,1.05415,0.000500882,0.000500882,0.000500882
605,1730.14,0.20917,0.15783,0.96611,0.99703,1,0.995,0.92595,0.45527,0.30559,0.99846,0.000500528,0.000500528,0.000500528
606,1733.02,0.20225,0.17779,0.95676,0.99761,1,0.995,0.91646,0.43693,0.31197,0.9765,0.000500175,0.000500175,0.000500175
607,1735.9,0.22718,0.18073,0.96861,0.99777,1,0.995,0.9364,0.4344,0.30166,1.00164,0.000499821,0.000499821,0.000499821
608,1738.74,0.24569,0.18216,0.95399,0.99742,1,0.995,0.94009,0.44919,0.29461,1.02542,0.000499468,0.000499468,0.000499468
609,1741.61,0.19484,0.16584,0.94212,0.99767,1,0.995,0.93267,0.46988,0.28855,1.03392,0.000499115,0.000499115,0.000499115
610,1744.46,0.19961,0.16316,0.98079,0.99764,1,0.995,0.93498,0.48453,0.31686,1.03166,0.000498761,0.000498761,0.000498761
611,1747.33,0.16588,0.15238,0.94089,0.99919,1,0.995,0.92603,0.51467,0.37666,1.02604,0.000498408,0.000498408,0.000498408
612,1750.2,0.20091,0.16172,0.9446,0.99767,0.95833,0.9934,0.91017,0.52765,0.40938,1.0221,0.000498054,0.000498054,0.000498054
613,1753.07,0.18057,0.17222,0.9473,0.95946,1,0.9918,0.90299,0.50602,0.41738,1.0131,0.000497701,0.000497701,0.000497701
614,1755.94,0.20607,0.17827,0.93973,0.98935,1,0.995,0.88576,0.50859,0.4539,1.05859,0.000497347,0.000497347,0.000497347
615,1758.79,0.1798,0.15369,0.93821,0.99423,1,0.995,0.88545,0.51881,0.48127,1.07897,0.000496994,0.000496994,0.000496994
616,1761.64,0.19698,0.16182,0.95472,0.99352,1,0.995,0.91133,0.50559,0.44169,1.05885,0.000496641,0.000496641,0.000496641
617,1764.5,0.20279,0.15544,0.92857,0.99321,1,0.995,0.90765,0.52764,0.43002,1.07963,0.000496287,0.000496287,0.000496287
618,1767.38,0.1914,0.1752,0.96851,0.98867,1,0.995,0.91445,0.51828,0.41856,1.05918,0.000495934,0.000495934,0.000495934
619,1770.26,0.18392,0.14024,0.94434,0.97964,1,0.995,0.91559,0.50392,0.37898,1.03258,0.00049558,0.00049558,0.00049558
620,1773.11,0.20056,0.21787,0.9281,0.99423,1,0.995,0.91124,0.50592,0.32811,1.04872,0.000495227,0.000495227,0.000495227
621,1776,0.1875,0.15159,0.94951,0.99768,1,0.995,0.92528,0.51822,0.3302,1.05628,0.000494873,0.000494873,0.000494873
622,1778.86,0.1919,0.16528,0.95424,0.99763,1,0.995,0.91807,0.53513,0.34076,1.08298,0.00049452,0.00049452,0.00049452
623,1781.73,0.17668,0.157,0.94158,0.99686,1,0.995,0.90883,0.58474,0.39279,1.15994,0.000494167,0.000494167,0.000494167
624,1784.63,0.19717,0.18034,0.95478,0.99368,1,0.995,0.86442,0.5942,0.41106,1.16884,0.000493813,0.000493813,0.000493813
625,1787.49,0.18449,0.17996,0.9494,0.99116,1,0.995,0.85702,0.56313,0.39529,1.11536,0.00049346,0.00049346,0.00049346
626,1790.35,0.20966,0.18705,0.96453,0.98414,1,0.995,0.84621,0.56455,0.41596,1.09756,0.000493106,0.000493106,0.000493106
627,1793.2,0.18041,0.15779,0.95609,0.94661,0.95833,0.99192,0.89424,0.59422,0.43054,1.13855,0.000492753,0.000492753,0.000492753
628,1796.08,0.19559,0.16264,0.94054,0.99363,1,0.995,0.91249,0.59103,0.39806,1.12573,0.000492399,0.000492399,0.000492399
629,1798.96,0.19817,0.1603,0.95709,0.99088,1,0.995,0.91804,0.55043,0.3647,1.08343,0.000492046,0.000492046,0.000492046
630,1801.81,0.19939,0.16825,0.9636,0.98361,1,0.995,0.9145,0.53892,0.40142,1.09371,0.000491693,0.000491693,0.000491693
631,1804.69,0.20592,0.1587,0.96812,0.9418,1,0.9886,0.90943,0.55415,0.45933,1.13343,0.000491339,0.000491339,0.000491339
632,1807.54,0.20001,0.18361,0.95293,0.91597,1,0.9934,0.89939,0.58156,0.48694,1.197,0.000490986,0.000490986,0.000490986
633,1810.39,0.17882,0.14905,0.96142,0.99784,1,0.995,0.88737,0.59476,0.46223,1.27692,0.000490632,0.000490632,0.000490632
634,1813.28,0.16846,0.14999,0.95583,0.93592,1,0.9918,0.88236,0.6194,0.40277,1.37459,0.000490279,0.000490279,0.000490279
635,1816.16,0.18282,0.16408,0.94926,0.95679,1,0.9918,0.86715,0.66301,0.40139,1.43451,0.000489925,0.000489925,0.000489925
636,1819.02,0.18537,0.15618,0.9323,0.95745,1,0.995,0.88512,0.64933,0.40483,1.32938,0.000489572,0.000489572,0.000489572
637,1821.87,0.17891,0.15775,0.95296,0.94696,1,0.9934,0.90355,0.58686,0.45457,1.13908,0.000489219,0.000489219,0.000489219
638,1824.77,0.18765,0.14406,0.95801,0.88731,0.98457,0.99056,0.91644,0.54474,0.43738,1.05244,0.000488865,0.000488865,0.000488865
639,1827.62,0.19163,0.18383,0.92615,0.90108,0.95833,0.99056,0.91244,0.55715,0.40771,1.06553,0.000488512,0.000488512,0.000488512
640,1830.47,0.18319,0.17716,0.94587,0.98644,1,0.995,0.90734,0.57535,0.36968,1.12078,0.000488158,0.000488158,0.000488158
641,1833.34,0.17377,0.17192,0.94395,0.99409,1,0.995,0.90244,0.59573,0.32897,1.21043,0.000487805,0.000487805,0.000487805
642,1836.21,0.23808,0.19723,0.97036,0.99768,1,0.995,0.89653,0.60797,0.30644,1.25185,0.000487451,0.000487451,0.000487451
643,1839.06,0.18428,0.16884,0.94578,0.99765,1,0.995,0.89107,0.60834,0.29433,1.27543,0.000487098,0.000487098,0.000487098
644,1841.9,0.18278,0.17522,0.93215,0.99773,1,0.995,0.9273,0.5317,0.27516,1.14923,0.000486745,0.000486745,0.000486745
645,1844.75,0.1917,0.16394,0.92957,0.99786,1,0.995,0.93616,0.48002,0.26013,1.06321,0.000486391,0.000486391,0.000486391
646,1847.6,0.18652,0.14735,0.92911,0.99782,1,0.995,0.93425,0.47436,0.25404,1.04908,0.000486038,0.000486038,0.000486038
647,1850.46,0.19052,0.15293,0.96927,0.99784,1,0.995,0.93531,0.47528,0.25076,1.0519,0.000485684,0.000485684,0.000485684
648,1853.33,0.2198,0.20197,0.94683,0.99781,1,0.995,0.92883,0.49491,0.26121,1.0844,0.000485331,0.000485331,0.000485331
649,1856.18,0.18453,0.17233,0.95902,0.99783,1,0.995,0.9348,0.51734,0.26876,1.13606,0.000484977,0.000484977,0.000484977
650,1859.03,0.18554,0.1655,0.94291,0.99776,1,0.995,0.93306,0.50458,0.2791,1.11724,0.000484624,0.000484624,0.000484624
651,1861.88,0.19006,0.16191,0.93354,0.99766,1,0.995,0.94371,0.50185,0.2903,1.10176,0.000484271,0.000484271,0.000484271
652,1864.74,0.19663,0.15614,0.94928,0.99746,1,0.995,0.93889,0.50505,0.28621,1.0909,0.000483917,0.000483917,0.000483917
653,1867.59,0.18742,0.15322,0.93192,0.99729,1,0.995,0.93639,0.47718,0.2711,1.02787,0.000483564,0.000483564,0.000483564
654,1870.47,0.185,0.14248,0.92795,0.99759,1,0.995,0.9428,0.4544,0.25506,0.96966,0.00048321,0.00048321,0.00048321
655,1873.31,0.17241,0.15342,0.95343,0.9973,1,0.995,0.94176,0.45633,0.24733,0.95192,0.000482857,0.000482857,0.000482857
656,1876.16,0.18032,0.16834,0.95771,0.99697,1,0.995,0.93819,0.49402,0.26672,0.98335,0.000482503,0.000482503,0.000482503
657,1879.02,0.17622,0.14764,0.96215,0.99768,1,0.995,0.93175,0.53118,0.28631,1.04327,0.00048215,0.00048215,0.00048215
658,1881.87,0.17344,0.15228,0.93292,0.99743,1,0.995,0.90512,0.56372,0.29303,1.09502,0.000481796,0.000481796,0.000481796
659,1884.73,0.19577,0.17376,0.94178,0.99739,1,0.995,0.89671,0.59237,0.31859,1.13511,0.000481443,0.000481443,0.000481443
660,1887.62,0.16297,0.14556,0.90948,0.99545,1,0.995,0.86755,0.66868,0.36111,1.27289,0.00048109,0.00048109,0.00048109
661,1890.48,0.19176,0.14816,0.95691,0.98217,1,0.995,0.84335,0.70875,0.40328,1.30189,0.000480736,0.000480736,0.000480736
662,1893.33,0.20789,0.17419,0.94615,0.95381,1,0.9934,0.86375,0.64681,0.36937,1.17791,0.000480383,0.000480383,0.000480383
663,1896.2,0.19771,0.17001,0.95014,0.98721,1,0.995,0.88113,0.5741,0.31493,1.11331,0.000480029,0.000480029,0.000480029
664,1899.07,0.15618,0.15263,0.94362,0.99584,1,0.995,0.89151,0.56936,0.30971,1.14123,0.000479676,0.000479676,0.000479676
665,1901.92,0.19014,0.17444,0.93948,0.99138,1,0.995,0.8866,0.61593,0.32173,1.25782,0.000479322,0.000479322,0.000479322
666,1904.79,0.19934,0.16301,0.94422,0.99436,1,0.995,0.87732,0.63677,0.31513,1.31404,0.000478969,0.000478969,0.000478969
667,1907.65,0.19464,0.17967,0.91551,0.99397,1,0.995,0.87927,0.6051,0.29963,1.27078,0.000478616,0.000478616,0.000478616
668,1910.53,0.20359,0.17665,0.95598,0.99615,1,0.995,0.8905,0.56381,0.28381,1.21413,0.000478262,0.000478262,0.000478262
669,1913.37,0.19035,0.17031,0.94632,0.99748,1,0.995,0.89155,0.56891,0.28432,1.228,0.000477909,0.000477909,0.000477909
670,1916.23,0.1838,0.16579,0.93931,0.99774,1,0.995,0.89393,0.60389,0.30342,1.27934,0.000477555,0.000477555,0.000477555
671,1919.09,0.17224,0.18392,0.93294,0.99765,1,0.995,0.89166,0.60571,0.31489,1.28055,0.000477202,0.000477202,0.000477202
672,1921.95,0.21136,0.18083,0.97744,0.99734,1,0.995,0.9087,0.58255,0.32923,1.22741,0.000476848,0.000476848,0.000476848
673,1924.81,0.17267,0.16592,0.94545,0.99747,1,0.995,0.91674,0.5764,0.33592,1.18111,0.000476495,0.000476495,0.000476495
674,1927.68,0.17608,0.16719,0.93523,0.99765,1,0.995,0.89722,0.61205,0.3449,1.1884,0.000476142,0.000476142,0.000476142
675,1930.55,0.20422,0.16177,0.96127,0.99762,1,0.995,0.88991,0.65505,0.36253,1.22195,0.000475788,0.000475788,0.000475788
676,1933.4,0.18176,0.16316,0.93911,0.99752,1,0.995,0.8573,0.693,0.3878,1.25517,0.000475435,0.000475435,0.000475435
677,1936.27,0.18533,0.16491,0.93281,0.99756,1,0.995,0.85467,0.7543,0.42183,1.3396,0.000475081,0.000475081,0.000475081
678,1939.16,0.18563,0.16747,0.92315,0.99751,1,0.995,0.84034,0.79926,0.45385,1.44656,0.000474728,0.000474728,0.000474728
679,1942.03,0.16152,0.15457,0.92644,0.99738,1,0.995,0.84825,0.78812,0.45818,1.48886,0.000474374,0.000474374,0.000474374
680,1944.9,0.17616,0.15102,0.93047,0.99745,1,0.995,0.85573,0.77364,0.4493,1.49974,0.000474021,0.000474021,0.000474021
681,1947.76,0.19299,0.19729,0.96311,0.99753,1,0.995,0.87184,0.74984,0.41638,1.4845,0.000473668,0.000473668,0.000473668
682,1950.62,0.17156,0.1616,0.94673,0.9974,1,0.995,0.8592,0.75011,0.41553,1.51765,0.000473314,0.000473314,0.000473314
683,1953.48,0.173,0.14588,0.93817,0.99758,1,0.995,0.85516,0.7309,0.40583,1.52515,0.000472961,0.000472961,0.000472961
684,1956.34,0.19628,0.18388,0.95658,0.99772,1,0.995,0.86001,0.70342,0.38725,1.51607,0.000472607,0.000472607,0.000472607
685,1959.2,0.18561,0.15905,0.9171,0.9977,1,0.995,0.87075,0.65159,0.34827,1.42949,0.000472254,0.000472254,0.000472254
686,1962.06,0.18241,0.16431,0.94653,0.99777,1,0.995,0.89191,0.57306,0.32463,1.28289,0.0004719,0.0004719,0.0004719
687,1964.92,0.20819,0.17993,0.93966,0.99784,1,0.995,0.90081,0.53781,0.29016,1.2134,0.000471547,0.000471547,0.000471547
688,1967.77,0.20638,0.17226,0.96067,1,0.99746,0.995,0.89323,0.54706,0.32897,1.19852,0.000471194,0.000471194,0.000471194
689,1970.64,0.17492,0.1639,0.94904,0.95987,0.99686,0.9934,0.88123,0.58769,0.3355,1.25814,0.00047084,0.00047084,0.00047084
690,1973.51,0.19172,0.16154,0.92626,0.99661,1,0.995,0.88541,0.59066,0.31068,1.28457,0.000470487,0.000470487,0.000470487
691,1976.39,0.18588,0.15537,0.9378,0.99657,1,0.995,0.89845,0.57602,0.29525,1.26307,0.000470133,0.000470133,0.000470133
692,1979.24,0.18689,0.18313,0.92954,0.99735,1,0.995,0.90266,0.55417,0.28966,1.21077,0.00046978,0.00046978,0.00046978
693,1982.11,0.16282,0.14727,0.93332,0.99718,1,0.995,0.89968,0.51757,0.28157,1.13186,0.000469426,0.000469426,0.000469426
694,1984.97,0.19851,0.17198,0.97007,0.99718,1,0.995,0.91623,0.49051,0.27245,1.07982,0.000469073,0.000469073,0.000469073
695,1987.83,0.19612,0.16517,0.93851,0.99716,1,0.995,0.92399,0.45074,0.24812,1.01444,0.00046872,0.00046872,0.00046872
696,1990.7,0.19088,0.1676,0.96783,0.99702,1,0.995,0.93237,0.42558,0.24356,0.96399,0.000468366,0.000468366,0.000468366
697,1993.56,0.20558,0.16443,0.96252,0.99718,1,0.995,0.93816,0.41286,0.24914,0.92577,0.000468013,0.000468013,0.000468013
698,1996.42,0.18488,0.17175,0.92884,0.99413,1,0.995,0.94119,0.40746,0.22804,0.91687,0.000467659,0.000467659,0.000467659
699,1999.28,0.20656,0.19122,0.99794,0.98608,1,0.995,0.93172,0.43983,0.23198,0.9736,0.000467306,0.000467306,0.000467306
700,2002.14,0.16195,0.14429,0.9274,0.99449,1,0.995,0.91122,0.51171,0.26403,1.08221,0.000466952,0.000466952,0.000466952
701,2005,0.20535,0.16685,0.9675,0.99797,1,0.995,0.90135,0.55881,0.29527,1.14348,0.000466599,0.000466599,0.000466599
702,2007.9,0.16991,0.15232,0.9312,0.99792,1,0.995,0.91239,0.55369,0.30309,1.13827,0.000466246,0.000466246,0.000466246
703,2010.75,0.18934,0.1573,0.93856,0.99781,1,0.995,0.92239,0.50004,0.2625,1.06982,0.000465892,0.000465892,0.000465892
704,2013.62,0.22752,0.20795,0.96614,0.99785,1,0.995,0.94329,0.4486,0.26588,0.98526,0.000465539,0.000465539,0.000465539
705,2016.5,0.17486,0.15182,0.92646,0.99784,1,0.995,0.93958,0.45906,0.28995,1.00124,0.000465185,0.000465185,0.000465185
706,2019.35,0.17665,0.16383,0.92544,0.9977,1,0.995,0.92982,0.4801,0.33757,1.02432,0.000464832,0.000464832,0.000464832
707,2022.2,0.20212,0.14617,0.94725,0.99761,1,0.995,0.9306,0.5023,0.35254,1.053,0.000464478,0.000464478,0.000464478
708,2025.05,0.15932,0.1259,0.94454,0.99806,1,0.995,0.90969,0.53694,0.38607,1.08815,0.000464125,0.000464125,0.000464125
709,2027.91,0.1719,0.17755,0.95668,0.99953,1,0.995,0.89646,0.58654,0.41549,1.14703,0.000463772,0.000463772,0.000463772
710,2030.78,0.16633,0.15212,0.96686,1,0.99503,0.995,0.87563,0.63428,0.47409,1.23351,0.000463418,0.000463418,0.000463418
711,2033.64,0.15767,0.15506,0.94143,0.99532,0.95833,0.9934,0.85056,0.71097,0.48095,1.40543,0.000463065,0.000463065,0.000463065
712,2036.49,0.1783,0.18706,0.95939,0.99971,1,0.995,0.83453,0.75001,0.49518,1.49355,0.000462711,0.000462711,0.000462711
713,2039.34,0.1581,0.14487,0.92776,0.99771,1,0.995,0.84044,0.71618,0.47295,1.40565,0.000462358,0.000462358,0.000462358
714,2042.18,0.16913,0.17129,0.93753,0.996,1,0.995,0.88029,0.62673,0.41922,1.26355,0.000462004,0.000462004,0.000462004
715,2045.02,0.19214,0.15915,0.94624,0.99767,1,0.995,0.89769,0.55233,0.36288,1.15308,0.000461651,0.000461651,0.000461651
716,2047.89,0.19441,0.1695,0.95371,0.99757,1,0.995,0.90416,0.54495,0.33061,1.14248,0.000461298,0.000461298,0.000461298
717,2050.73,0.19102,0.17456,0.9513,0.9975,1,0.995,0.89937,0.57474,0.35146,1.2154,0.000460944,0.000460944,0.000460944
718,2053.6,0.18073,0.15268,0.95145,0.99761,1,0.995,0.89346,0.60037,0.39706,1.26284,0.000460591,0.000460591,0.000460591
719,2056.45,0.18315,0.16266,0.93951,0.99767,1,0.995,0.86491,0.68188,0.45124,1.40551,0.000460237,0.000460237,0.000460237
720,2059.31,0.17357,0.16974,0.94584,0.998,1,0.995,0.86864,0.69003,0.41091,1.43527,0.000459884,0.000459884,0.000459884
721,2062.17,0.18079,0.1532,0.95163,0.99895,1,0.995,0.88498,0.65424,0.39372,1.32751,0.00045953,0.00045953,0.00045953
722,2065.04,0.17974,0.16193,0.96861,1,0.99966,0.995,0.89632,0.60883,0.39292,1.19016,0.000459177,0.000459177,0.000459177
723,2067.91,0.1771,0.14693,0.92479,1,0.99362,0.995,0.87356,0.62243,0.40242,1.21677,0.000458824,0.000458824,0.000458824
724,2070.79,0.18521,0.16656,0.976,1,0.95656,0.9934,0.8611,0.67762,0.4199,1.34272,0.00045847,0.00045847,0.00045847
725,2073.67,0.17445,0.14838,0.91719,0.97662,1,0.995,0.83488,0.69441,0.40186,1.39487,0.000458117,0.000458117,0.000458117
726,2076.52,0.18788,0.15936,0.93781,0.99845,0.95833,0.9934,0.86152,0.68031,0.39025,1.37409,0.000457763,0.000457763,0.000457763
727,2079.38,0.18414,0.16141,0.94955,1,0.99897,0.995,0.88423,0.66004,0.36315,1.35636,0.00045741,0.00045741,0.00045741
728,2082.24,0.19213,0.1511,0.93597,0.99835,1,0.995,0.88215,0.63377,0.34446,1.30589,0.000457056,0.000457056,0.000457056
729,2085.09,0.18176,0.15697,0.92963,0.99764,1,0.995,0.90199,0.60486,0.34419,1.26515,0.000456703,0.000456703,0.000456703
730,2087.97,0.16255,0.15335,0.94256,0.99769,1,0.995,0.8839,0.62516,0.38214,1.29896,0.00045635,0.00045635,0.00045635
731,2090.82,0.16411,0.14085,0.93222,0.99679,1,0.995,0.87513,0.68753,0.36707,1.44832,0.000455996,0.000455996,0.000455996
732,2093.68,0.15603,0.14444,0.93387,0.99775,1,0.995,0.85524,0.79853,0.39996,1.76605,0.000455643,0.000455643,0.000455643
733,2096.56,0.15493,0.14566,0.9474,0.99782,1,0.995,0.83033,0.81532,0.40852,1.82586,0.000455289,0.000455289,0.000455289
734,2099.45,0.20248,0.17314,0.96324,0.9985,1,0.995,0.8303,0.72497,0.40258,1.62581,0.000454936,0.000454936,0.000454936
735,2102.31,0.19181,0.16425,0.92404,0.99933,1,0.995,0.83782,0.71151,0.38263,1.57242,0.000454582,0.000454582,0.000454582
736,2105.15,0.17375,0.1671,0.92466,0.99814,1,0.995,0.85746,0.6742,0.37273,1.47025,0.000454229,0.000454229,0.000454229
737,2108.01,0.17847,0.15448,0.94601,0.99773,1,0.995,0.86528,0.68685,0.3812,1.47189,0.000453876,0.000453876,0.000453876
738,2110.85,0.19183,0.1526,0.95583,0.99889,1,0.995,0.86033,0.6961,0.37257,1.47475,0.000453522,0.000453522,0.000453522
739,2113.71,0.16218,0.14428,0.95083,0.99835,1,0.995,0.863,0.67853,0.3578,1.43827,0.000453169,0.000453169,0.000453169
740,2116.6,0.20162,0.15583,0.93827,0.9975,1,0.995,0.85755,0.6576,0.34538,1.39384,0.000452815,0.000452815,0.000452815
741,2119.46,0.19118,0.15603,0.96719,0.99762,1,0.995,0.88437,0.58038,0.32019,1.23859,0.000452462,0.000452462,0.000452462
742,2122.34,0.15595,0.15288,0.94544,0.99768,1,0.995,0.91597,0.49901,0.28446,1.08869,0.000452108,0.000452108,0.000452108
743,2125.19,0.17961,0.15219,0.94026,0.99773,1,0.995,0.93101,0.44443,0.28078,0.99053,0.000451755,0.000451755,0.000451755
744,2128.05,0.17589,0.16568,0.98156,0.99776,1,0.995,0.93723,0.4532,0.27696,0.99575,0.000451402,0.000451402,0.000451402
745,2130.9,0.18925,0.1707,0.97433,0.99773,1,0.995,0.92615,0.49012,0.27886,1.04774,0.000451048,0.000451048,0.000451048
746,2133.75,0.16536,0.16647,0.92376,1,1,0.995,0.9106,0.54231,0.2945,1.11473,0.000450695,0.000450695,0.000450695
747,2136.62,0.18408,0.15868,0.93895,1,1,0.995,0.91057,0.56352,0.30381,1.14941,0.000450341,0.000450341,0.000450341
748,2139.49,0.17431,0.16432,0.93897,1,1,0.995,0.91711,0.51985,0.30734,1.05611,0.000449988,0.000449988,0.000449988
749,2142.35,0.20066,0.15962,0.963,1,1,0.995,0.9328,0.48502,0.30146,0.99605,0.000449634,0.000449634,0.000449634
750,2145.19,0.16063,0.16843,0.9395,1,1,0.995,0.94448,0.50707,0.33199,1.01422,0.000449281,0.000449281,0.000449281
751,2148.07,0.15616,0.14253,0.9405,1,1,0.995,0.93649,0.52047,0.33858,1.0252,0.000448928,0.000448928,0.000448928
752,2150.93,0.20155,0.14938,0.94444,0.99687,1,0.995,0.91856,0.53317,0.37185,1.05519,0.000448574,0.000448574,0.000448574
753,2153.8,0.18661,0.16083,0.95055,0.99464,1,0.995,0.92519,0.50669,0.38779,1.0586,0.000448221,0.000448221,0.000448221
754,2156.66,0.19018,0.16093,0.98418,0.9943,1,0.995,0.93951,0.46703,0.34068,1.04181,0.000447867,0.000447867,0.000447867
755,2159.53,0.16539,0.1723,0.94539,0.99723,1,0.995,0.93311,0.43953,0.31507,1.0073,0.000447514,0.000447514,0.000447514
756,2162.37,0.16769,0.17183,0.94922,0.99766,1,0.995,0.92361,0.44655,0.30083,1.01449,0.00044716,0.00044716,0.00044716
757,2165.22,0.16741,0.15608,0.92356,0.99802,1,0.995,0.90402,0.51092,0.34312,1.11659,0.000446807,0.000446807,0.000446807
758,2168.09,0.18182,0.15813,0.92996,0.99781,1,0.995,0.8796,0.60022,0.36202,1.28532,0.000446453,0.000446453,0.000446453
759,2170.93,0.17016,0.1599,0.94656,0.99781,1,0.995,0.86125,0.65131,0.39986,1.39556,0.0004461,0.0004461,0.0004461
760,2173.78,0.18559,0.14919,0.96834,0.9977,1,0.995,0.85074,0.69417,0.4124,1.49197,0.000445747,0.000445747,0.000445747
761,2176.62,0.17731,0.15222,0.95553,0.99775,1,0.995,0.82578,0.72736,0.41611,1.56999,0.000445393,0.000445393,0.000445393
762,2179.47,0.18599,0.17249,0.93207,0.99777,1,0.995,0.85092,0.70662,0.43252,1.52859,0.00044504,0.00044504,0.00044504
763,2182.34,0.1699,0.14784,0.94634,0.99784,1,0.995,0.85951,0.64362,0.41744,1.39762,0.000444686,0.000444686,0.000444686
764,2185.18,0.1984,0.15677,0.91395,0.99787,1,0.995,0.89236,0.56507,0.33831,1.26518,0.000444333,0.000444333,0.000444333
